gender,total_words,theme,theme_keyword_count,theme_keyword_normalized_term_frequency,theme_cSFIDF,id
men,5695658,Clothing/Makeup/Appearance ,7644,0.0013420749630683583,0.2122274329214977,bootstrap 1
men,5695658,Drugs and Addiction,31083,0.005457315028395315,0.33389052108620476,bootstrap 1
men,5695658,Emotions,7148,0.0012549910826808773,0.20684193490583708,bootstrap 1
men,5695658,Explicit Reference to Defendant’s Gender ,5795,0.001017441707349704,0.1817408012796671,bootstrap 1
men,5695658,Figurative/Metaphorical Language,11227,0.001971150655464215,0.25106106730661476,bootstrap 1
men,5695658,Gender and Gender Roles,32729,0.005746307099197319,0.3309794732647905,bootstrap 1
men,5695658,Immigration,15297,0.002685730077192135,0.27481323842961985,bootstrap 1
men,5695658,Intimate Partner Relationships,7423,0.0013032734760408718,0.20596383669845914,bootstrap 1
men,5695658,Mental Health/Mental Disability,48178,0.008458724171992069,0.3794201285067561,bootstrap 1
men,5695658,Parenting Language,113293,0.01989111705794133,0.44968029102170626,bootstrap 1
men,5695658,Racial Tropes,15778,0.0027701803724872525,0.2856312643012435,bootstrap 1
men,5695658,Religion ,5743,0.0010083119456961776,0.19623099694220225,bootstrap 1
men,5695658,Sexual Language,21551,0.003783759488368157,0.2764450204875678,bootstrap 1
men,5695658,Sexuality,560,9.832051011489804e-05,0.07847176263906702,bootstrap 1
men,5695658,Socioeconomic Status/Spending/Poverty,14673,0.00257617293734982,0.26389100528302517,bootstrap 1
men,5695658,Testimony re Gender-Based Violence ,18721,0.0032868897676089403,0.2920029911666403,bootstrap 1
men,5695658,Women’s Non-Domestic Work,10001,0.0017558989672483846,0.2378589666898063,bootstrap 1
women,6345211,Characterization,94794,0.014939455914074409,0.44207329759014496,bootstrap 1
women,6345211,Clothing/Makeup/Appearance ,10765,0.001696555086978195,0.23861465681435343,bootstrap 1
women,6345211,Drugs and Addiction,35212,0.005549382045766485,0.33669517284850786,bootstrap 1
women,6345211,Emotions,10438,0.0016450201577220993,0.23681209713091853,bootstrap 1
women,6345211,Explicit Reference to Defendant’s Gender ,14464,0.00227951442434302,0.27203127849033054,bootstrap 1
women,6345211,Figurative/Metaphorical Language,9922,0.0015636989849510125,0.22361248013874008,bootstrap 1
women,6345211,Gender and Gender Roles,44708,0.007045943783429739,0.366501900702777,bootstrap 1
women,6345211,Immigration,14820,0.0023356197295881886,0.25627576354069254,bootstrap 1
women,6345211,Intimate Partner Relationships,12683,0.0019988302989451413,0.25507104236322165,bootstrap 1
women,6345211,Mental Health/Mental Disability,50690,0.007988702030555012,0.36872793947451876,bootstrap 1
women,6345211,Parenting Language,145652,0.022954634605531637,0.48306932297808314,bootstrap 1
women,6345211,Racial Tropes,10809,0.0017034894505478227,0.22398629315500262,bootstrap 1
women,6345211,Religion ,6751,0.0010639520104217181,0.20157244971702823,bootstrap 1
women,6345211,Sexual Language,46483,0.007325682313795396,0.38465470640211885,bootstrap 1
women,6345211,Sexuality,1642,0.0002587778404847373,0.12730776344447378,bootstrap 1
women,6345211,Socioeconomic Status/Spending/Poverty,18750,0.0029549844756935587,0.2826276728344288,bootstrap 1
women,6345211,Testimony re Gender-Based Violence ,18461,0.0029094383149748685,0.27472571189559253,bootstrap 1
